Date,Nation,Metric,Deaths
11/08/2020,Northern Ireland,DeathsByDate,0
11/08/2020,Wales,DeathsByDate,0
12/08/2020,Northern Ireland,DeathsByDate,2
12/08/2020,Wales,DeathsByDate,2
12/08/2020,England,DeathsByDate,20
12/08/2020,Scotland,DeathsByDate,0
13/08/2020,Scotland,DeathsByDate,1
13/08/2020,England,DeathsByDate,18
13/08/2020,Wales,DeathsByDate,2
13/08/2020,Northern Ireland,DeathsByDate,2
14/08/2020,Wales,DeathsByDate,2
14/08/2020,Northern Ireland,DeathsByDate,1
14/08/2020,England,DeathsByDate,15
14/08/2020,Scotland,DeathsByDate,0
15/08/2020,Scotland,DeathsByDate,1
15/08/2020,England,DeathsByDate,21
15/08/2020,Northern Ireland,DeathsByDate,1
15/08/2020,Wales,DeathsByDate,0
16/08/2020,Northern Ireland,DeathsByDate,1
16/08/2020,Wales,DeathsByDate,1
16/08/2020,England,DeathsByDate,12
16/08/2020,Scotland,DeathsByDate,1
17/08/2020,England,DeathsByDate,19
17/08/2020,Scotland,DeathsByDate,1
17/08/2020,Northern Ireland,DeathsByDate,0
17/08/2020,Wales,DeathsByDate,1
18/08/2020,Northern Ireland,DeathsByDate,1
18/08/2020,Wales,DeathsByDate,2
18/08/2020,England,DeathsByDate,11
18/08/2020,Scotland,DeathsByDate,1
19/08/2020,Scotland,DeathsByDate,2
19/08/2020,England,DeathsByDate,10
19/08/2020,Wales,DeathsByDate,1
19/08/2020,Northern Ireland,DeathsByDate,0
20/08/2020,Wales,DeathsByDate,0
20/08/2020,Northern Ireland,DeathsByDate,0
20/08/2020,Scotland,DeathsByDate,0
20/08/2020,England,DeathsByDate,16
21/08/2020,Scotland,DeathsByDate,0
21/08/2020,England,DeathsByDate,9
21/08/2020,Wales,DeathsByDate,1
21/08/2020,Northern Ireland,DeathsByDate,0
22/08/2020,Wales,DeathsByDate,0
22/08/2020,Northern Ireland,DeathsByDate,0
22/08/2020,England,DeathsByDate,11
22/08/2020,Scotland,DeathsByDate,1
23/08/2020,England,DeathsByDate,16
23/08/2020,Scotland,DeathsByDate,1
23/08/2020,Wales,DeathsByDate,0
23/08/2020,Northern Ireland,DeathsByDate,0
24/08/2020,Wales,DeathsByDate,0
24/08/2020,Northern Ireland,DeathsByDate,1
24/08/2020,Scotland,DeathsByDate,0
24/08/2020,England,DeathsByDate,8
25/08/2020,England,DeathsByDate,19
25/08/2020,Scotland,DeathsByDate,1
25/08/2020,Northern Ireland,DeathsByDate,1
25/08/2020,Wales,DeathsByDate,1
26/08/2020,Wales,DeathsByDate,0
26/08/2020,Northern Ireland,DeathsByDate,0
26/08/2020,England,DeathsByDate,15
26/08/2020,Scotland,DeathsByDate,1
27/08/2020,Scotland,DeathsByDate,1
27/08/2020,England,DeathsByDate,11
27/08/2020,Northern Ireland,DeathsByDate,0
27/08/2020,Wales,DeathsByDate,0
28/08/2020,Northern Ireland,DeathsByDate,0
28/08/2020,Wales,DeathsByDate,0
28/08/2020,Scotland,DeathsByDate,1
28/08/2020,England,DeathsByDate,11
29/08/2020,England,DeathsByDate,8
29/08/2020,Scotland,DeathsByDate,0
29/08/2020,Wales,DeathsByDate,0
29/08/2020,Northern Ireland,DeathsByDate,0
30/08/2020,Wales,DeathsByDate,1
30/08/2020,Northern Ireland,DeathsByDate,1
30/08/2020,England,DeathsByDate,8
30/08/2020,Scotland,DeathsByDate,1
31/08/2020,England,DeathsByDate,16
31/08/2020,Scotland,DeathsByDate,0
31/08/2020,Wales,DeathsByDate,1
31/08/2020,Northern Ireland,DeathsByDate,1
01/09/2020,Northern Ireland,DeathsByDate,1
01/09/2020,Wales,DeathsByDate,1
01/09/2020,England,DeathsByDate,9
01/09/2020,Scotland,DeathsByDate,0
02/09/2020,England,DeathsByDate,13
02/09/2020,Scotland,DeathsByDate,1
02/09/2020,Wales,DeathsByDate,0
02/09/2020,Northern Ireland,DeathsByDate,1
03/09/2020,Northern Ireland,DeathsByDate,2
03/09/2020,Wales,DeathsByDate,0
03/09/2020,Scotland,DeathsByDate,1
03/09/2020,England,DeathsByDate,6
04/09/2020,Scotland,DeathsByDate,1
04/09/2020,England,DeathsByDate,14
04/09/2020,Wales,DeathsByDate,0
04/09/2020,Northern Ireland,DeathsByDate,0
05/09/2020,Northern Ireland,DeathsByDate,1
05/09/2020,Wales,DeathsByDate,0
05/09/2020,Scotland,DeathsByDate,1
05/09/2020,England,DeathsByDate,12
06/09/2020,England,DeathsByDate,13
06/09/2020,Scotland,DeathsByDate,0
06/09/2020,Northern Ireland,DeathsByDate,0
06/09/2020,Wales,DeathsByDate,0
07/09/2020,Northern Ireland,DeathsByDate,3
07/09/2020,Wales,DeathsByDate,1
07/09/2020,Scotland,DeathsByDate,0
07/09/2020,England,DeathsByDate,20
08/09/2020,Scotland,DeathsByDate,0
08/09/2020,England,DeathsByDate,15
08/09/2020,Wales,DeathsByDate,0
08/09/2020,Northern Ireland,DeathsByDate,1
09/09/2020,Wales,DeathsByDate,1
09/09/2020,England,DeathsByDate,10
09/09/2020,Scotland,DeathsByDate,3
09/09/2020,Northern Ireland,DeathsByDate,0
10/09/2020,Northern Ireland,DeathsByDate,1
10/09/2020,Wales,DeathsByDate,0
10/09/2020,Scotland,DeathsByDate,0
10/09/2020,England,DeathsByDate,15
11/09/2020,England,DeathsByDate,15
11/09/2020,Scotland,DeathsByDate,1
11/09/2020,Northern Ireland,DeathsByDate,2
11/09/2020,Wales,DeathsByDate,1
12/09/2020,Wales,DeathsByDate,0
12/09/2020,England,DeathsByDate,21
12/09/2020,Scotland,DeathsByDate,2
12/09/2020,Northern Ireland,DeathsByDate,0
13/09/2020,Northern Ireland,DeathsByDate,0
13/09/2020,Wales,DeathsByDate,1
13/09/2020,England,DeathsByDate,18
13/09/2020,Scotland,DeathsByDate,1
14/09/2020,England,DeathsByDate,17
14/09/2020,Scotland,DeathsByDate,3
14/09/2020,Northern Ireland,DeathsByDate,1
14/09/2020,Wales,DeathsByDate,0
15/09/2020,Wales,DeathsByDate,2
15/09/2020,England,DeathsByDate,22
15/09/2020,Scotland,DeathsByDate,0
15/09/2020,Northern Ireland,DeathsByDate,2
16/09/2020,Northern Ireland,DeathsByDate,3
16/09/2020,Wales,DeathsByDate,3
16/09/2020,Scotland,DeathsByDate,0
16/09/2020,England,DeathsByDate,25
17/09/2020,England,DeathsByDate,34
17/09/2020,Scotland,DeathsByDate,1
17/09/2020,Northern Ireland,DeathsByDate,1
17/09/2020,Wales,DeathsByDate,2
18/09/2020,Wales,DeathsByDate,0
18/09/2020,Scotland,DeathsByDate,3
18/09/2020,England,DeathsByDate,25
18/09/2020,Northern Ireland,DeathsByDate,2
19/09/2020,Northern Ireland,DeathsByDate,3
19/09/2020,Wales,DeathsByDate,0
19/09/2020,England,DeathsByDate,22
19/09/2020,Scotland,DeathsByDate,0
20/09/2020,Scotland,DeathsByDate,4
20/09/2020,England,DeathsByDate,34
20/09/2020,Northern Ireland,DeathsByDate,0
20/09/2020,Wales,DeathsByDate,2
21/09/2020,Wales,DeathsByDate,2
21/09/2020,England,DeathsByDate,26
21/09/2020,Scotland,DeathsByDate,2
21/09/2020,Northern Ireland,DeathsByDate,0
22/09/2020,Northern Ireland,DeathsByDate,0
22/09/2020,Wales,DeathsByDate,4
22/09/2020,Scotland,DeathsByDate,3
22/09/2020,England,DeathsByDate,32
23/09/2020,Scotland,DeathsByDate,2
23/09/2020,England,DeathsByDate,52
23/09/2020,Northern Ireland,DeathsByDate,1
23/09/2020,Wales,DeathsByDate,3
24/09/2020,Scotland,DeathsByDate,1
24/09/2020,Wales,DeathsByDate,0
24/09/2020,England,DeathsByDate,33
24/09/2020,Northern Ireland,DeathsByDate,0
25/09/2020,Northern Ireland,DeathsByDate,2
25/09/2020,Wales,DeathsByDate,2
25/09/2020,Scotland,DeathsByDate,1
25/09/2020,England,DeathsByDate,35
26/09/2020,England,DeathsByDate,43
26/09/2020,Northern Ireland,DeathsByDate,0
26/09/2020,Wales,DeathsByDate,2
26/09/2020,Scotland,DeathsByDate,2
27/09/2020,Wales,DeathsByDate,4
27/09/2020,Scotland,DeathsByDate,3
27/09/2020,England,DeathsByDate,49
27/09/2020,Northern Ireland,DeathsByDate,0
28/09/2020,Northern Ireland,DeathsByDate,1
28/09/2020,Wales,DeathsByDate,4
28/09/2020,Scotland,DeathsByDate,3
28/09/2020,England,DeathsByDate,47
29/09/2020,England,DeathsByDate,42
29/09/2020,Northern Ireland,DeathsByDate,0
29/09/2020,Scotland,DeathsByDate,1
29/09/2020,Wales,DeathsByDate,5
30/09/2020,Wales,DeathsByDate,3
30/09/2020,Scotland,DeathsByDate,4
30/09/2020,England,DeathsByDate,53
30/09/2020,Northern Ireland,DeathsByDate,1
01/10/2020,Northern Ireland,DeathsByDate,2
01/10/2020,Wales,DeathsByDate,7
01/10/2020,Scotland,DeathsByDate,6
01/10/2020,England,DeathsByDate,56
02/10/2020,England,DeathsByDate,69
02/10/2020,Northern Ireland,DeathsByDate,2
02/10/2020,Wales,DeathsByDate,2
02/10/2020,Scotland,DeathsByDate,1
03/10/2020,Scotland,DeathsByDate,3
03/10/2020,Wales,DeathsByDate,9
03/10/2020,England,DeathsByDate,56
03/10/2020,Northern Ireland,DeathsByDate,2
04/10/2020,Northern Ireland,DeathsByDate,0
04/10/2020,Scotland,DeathsByDate,3
04/10/2020,Wales,DeathsByDate,5
04/10/2020,England,DeathsByDate,55
05/10/2020,England,DeathsByDate,54
05/10/2020,Northern Ireland,DeathsByDate,2
05/10/2020,Scotland,DeathsByDate,1
05/10/2020,Wales,DeathsByDate,11
06/10/2020,Wales,DeathsByDate,7
06/10/2020,Scotland,DeathsByDate,7
06/10/2020,England,DeathsByDate,69
06/10/2020,Northern Ireland,DeathsByDate,1
07/10/2020,Northern Ireland,DeathsByDate,2
07/10/2020,Wales,DeathsByDate,10
07/10/2020,Scotland,DeathsByDate,10
07/10/2020,England,DeathsByDate,88
08/10/2020,England,DeathsByDate,80
08/10/2020,Northern Ireland,DeathsByDate,0
08/10/2020,Wales,DeathsByDate,6
08/10/2020,Scotland,DeathsByDate,11
09/10/2020,Wales,DeathsByDate,7
09/10/2020,Scotland,DeathsByDate,7
09/10/2020,England,DeathsByDate,82
09/10/2020,Northern Ireland,DeathsByDate,0
10/10/2020,Northern Ireland,DeathsByDate,2
10/10/2020,Scotland,DeathsByDate,14
10/10/2020,Wales,DeathsByDate,4
10/10/2020,England,DeathsByDate,87
11/10/2020,England,DeathsByDate,106
11/10/2020,Northern Ireland,DeathsByDate,6
11/10/2020,Scotland,DeathsByDate,12
11/10/2020,Wales,DeathsByDate,4
12/10/2020,Wales,DeathsByDate,9
12/10/2020,Scotland,DeathsByDate,11
12/10/2020,England,DeathsByDate,94
12/10/2020,Northern Ireland,DeathsByDate,6
13/10/2020,Northern Ireland,DeathsByDate,5
13/10/2020,Scotland,DeathsByDate,14
13/10/2020,Wales,DeathsByDate,6
13/10/2020,England,DeathsByDate,94
14/10/2020,England,DeathsByDate,104
14/10/2020,Northern Ireland,DeathsByDate,4
14/10/2020,Scotland,DeathsByDate,6
14/10/2020,Wales,DeathsByDate,8
15/10/2020,Scotland,DeathsByDate,16
15/10/2020,Wales,DeathsByDate,10
15/10/2020,England,DeathsByDate,124
15/10/2020,Northern Ireland,DeathsByDate,2
16/10/2020,Northern Ireland,DeathsByDate,2
16/10/2020,Scotland,DeathsByDate,24
16/10/2020,Wales,DeathsByDate,11
16/10/2020,England,DeathsByDate,125
17/10/2020,England,DeathsByDate,168
17/10/2020,Northern Ireland,DeathsByDate,4
17/10/2020,Wales,DeathsByDate,4
17/10/2020,Scotland,DeathsByDate,10
18/10/2020,Scotland,DeathsByDate,21
18/10/2020,Wales,DeathsByDate,13
18/10/2020,England,DeathsByDate,124
18/10/2020,Northern Ireland,DeathsByDate,9
19/10/2020,Northern Ireland,DeathsByDate,8
19/10/2020,Scotland,DeathsByDate,18
19/10/2020,Wales,DeathsByDate,12
19/10/2020,England,DeathsByDate,155
20/10/2020,England,DeathsByDate,177
20/10/2020,Northern Ireland,DeathsByDate,5
20/10/2020,Scotland,DeathsByDate,19
20/10/2020,Wales,DeathsByDate,9
21/10/2020,Wales,DeathsByDate,14
21/10/2020,Scotland,DeathsByDate,15
21/10/2020,England,DeathsByDate,196
21/10/2020,Northern Ireland,DeathsByDate,7
22/10/2020,Northern Ireland,DeathsByDate,7
22/10/2020,Wales,DeathsByDate,29
22/10/2020,Scotland,DeathsByDate,20
22/10/2020,England,DeathsByDate,186
23/10/2020,England,DeathsByDate,183
23/10/2020,Northern Ireland,DeathsByDate,7
23/10/2020,Scotland,DeathsByDate,19
23/10/2020,Wales,DeathsByDate,16
24/10/2020,Wales,DeathsByDate,15
24/10/2020,Scotland,DeathsByDate,21
24/10/2020,England,DeathsByDate,174
24/10/2020,Northern Ireland,DeathsByDate,9
25/10/2020,Northern Ireland,DeathsByDate,8
25/10/2020,Scotland,DeathsByDate,22
25/10/2020,Wales,DeathsByDate,18
25/10/2020,England,DeathsByDate,207
26/10/2020,England,DeathsByDate,218
26/10/2020,Northern Ireland,DeathsByDate,14
26/10/2020,Wales,DeathsByDate,18
26/10/2020,Scotland,DeathsByDate,32
27/10/2020,Wales,DeathsByDate,26
27/10/2020,Scotland,DeathsByDate,21
27/10/2020,England,DeathsByDate,226
27/10/2020,Northern Ireland,DeathsByDate,12
28/10/2020,Northern Ireland,DeathsByDate,8
28/10/2020,Scotland,DeathsByDate,30
28/10/2020,Wales,DeathsByDate,15
28/10/2020,England,DeathsByDate,228
29/10/2020,England,DeathsByDate,253
29/10/2020,Northern Ireland,DeathsByDate,15
29/10/2020,Scotland,DeathsByDate,30
29/10/2020,Wales,DeathsByDate,22
30/10/2020,Scotland,DeathsByDate,36
30/10/2020,Wales,DeathsByDate,18
30/10/2020,England,DeathsByDate,284
30/10/2020,Northern Ireland,DeathsByDate,14
31/10/2020,Northern Ireland,DeathsByDate,10
31/10/2020,Scotland,DeathsByDate,27
31/10/2020,Wales,DeathsByDate,26
31/10/2020,England,DeathsByDate,277
01/11/2020,England,DeathsByDate,283
01/11/2020,Northern Ireland,DeathsByDate,12
01/11/2020,Scotland,DeathsByDate,38
01/11/2020,Wales,DeathsByDate,26
02/11/2020,Wales,DeathsByDate,23
02/11/2020,Scotland,DeathsByDate,29
02/11/2020,England,DeathsByDate,279
02/11/2020,Northern Ireland,DeathsByDate,7
03/11/2020,Northern Ireland,DeathsByDate,15
03/11/2020,Scotland,DeathsByDate,33
03/11/2020,Wales,DeathsByDate,25
03/11/2020,England,DeathsByDate,304
04/11/2020,England,DeathsByDate,283
04/11/2020,Northern Ireland,DeathsByDate,12
04/11/2020,Scotland,DeathsByDate,22
04/11/2020,Wales,DeathsByDate,23
05/11/2020,Scotland,DeathsByDate,45
05/11/2020,Wales,DeathsByDate,34
05/11/2020,England,DeathsByDate,300
05/11/2020,Northern Ireland,DeathsByDate,8
06/11/2020,Northern Ireland,DeathsByDate,21
06/11/2020,Wales,DeathsByDate,27
06/11/2020,Scotland,DeathsByDate,30
06/11/2020,England,DeathsByDate,339
07/11/2020,England,DeathsByDate,348
07/11/2020,Northern Ireland,DeathsByDate,12
07/11/2020,Scotland,DeathsByDate,38
07/11/2020,Wales,DeathsByDate,19
08/11/2020,Wales,DeathsByDate,32
08/11/2020,Scotland,DeathsByDate,40
08/11/2020,England,DeathsByDate,347
08/11/2020,Northern Ireland,DeathsByDate,13
09/11/2020,Northern Ireland,DeathsByDate,9
09/11/2020,Scotland,DeathsByDate,43
09/11/2020,Wales,DeathsByDate,35
09/11/2020,England,DeathsByDate,404
10/11/2020,England,DeathsByDate,329
10/11/2020,Northern Ireland,DeathsByDate,12
10/11/2020,Wales,DeathsByDate,28
10/11/2020,Scotland,DeathsByDate,41
11/11/2020,Wales,DeathsByDate,36
11/11/2020,Scotland,DeathsByDate,39
11/11/2020,England,DeathsByDate,317
11/11/2020,Northern Ireland,DeathsByDate,17
12/11/2020,Northern Ireland,DeathsByDate,9
12/11/2020,Wales,DeathsByDate,31
12/11/2020,Scotland,DeathsByDate,33
12/11/2020,England,DeathsByDate,357
13/11/2020,England,DeathsByDate,352
13/11/2020,Northern Ireland,DeathsByDate,20
13/11/2020,Scotland,DeathsByDate,41
13/11/2020,Wales,DeathsByDate,37
14/11/2020,Scotland,DeathsByDate,46
14/11/2020,Wales,DeathsByDate,30
14/11/2020,England,DeathsByDate,367
14/11/2020,Northern Ireland,DeathsByDate,16
15/11/2020,Northern Ireland,DeathsByDate,17
15/11/2020,Scotland,DeathsByDate,36
15/11/2020,Wales,DeathsByDate,28
15/11/2020,England,DeathsByDate,375
16/11/2020,England,DeathsByDate,362
16/11/2020,Northern Ireland,DeathsByDate,9
16/11/2020,Wales,DeathsByDate,26
16/11/2020,Scotland,DeathsByDate,34
17/11/2020,Wales,DeathsByDate,33
17/11/2020,Scotland,DeathsByDate,38
17/11/2020,England,DeathsByDate,378
17/11/2020,Northern Ireland,DeathsByDate,17
18/11/2020,Northern Ireland,DeathsByDate,14
18/11/2020,Scotland,DeathsByDate,28
18/11/2020,Wales,DeathsByDate,28
18/11/2020,England,DeathsByDate,444
19/11/2020,England,DeathsByDate,407
19/11/2020,Northern Ireland,DeathsByDate,16
19/11/2020,Wales,DeathsByDate,33
19/11/2020,Scotland,DeathsByDate,29
20/11/2020,Wales,DeathsByDate,28
20/11/2020,Scotland,DeathsByDate,33
20/11/2020,England,DeathsByDate,407
20/11/2020,Northern Ireland,DeathsByDate,17
21/11/2020,Northern Ireland,DeathsByDate,9
21/11/2020,Scotland,DeathsByDate,36
21/11/2020,Wales,DeathsByDate,40
21/11/2020,England,DeathsByDate,413
22/11/2020,England,DeathsByDate,420
22/11/2020,Northern Ireland,DeathsByDate,14
22/11/2020,Wales,DeathsByDate,36
22/11/2020,Scotland,DeathsByDate,42
23/11/2020,Wales,DeathsByDate,32
23/11/2020,Scotland,DeathsByDate,37
23/11/2020,England,DeathsByDate,429
23/11/2020,Northern Ireland,DeathsByDate,9
24/11/2020,Northern Ireland,DeathsByDate,10
24/11/2020,Scotland,DeathsByDate,33
24/11/2020,Wales,DeathsByDate,30
24/11/2020,England,DeathsByDate,423
25/11/2020,England,DeathsByDate,436
25/11/2020,Northern Ireland,DeathsByDate,6
25/11/2020,Wales,DeathsByDate,19
25/11/2020,Scotland,DeathsByDate,38
26/11/2020,Scotland,DeathsByDate,29
26/11/2020,Wales,DeathsByDate,38
26/11/2020,England,DeathsByDate,380
26/11/2020,Northern Ireland,DeathsByDate,14
27/11/2020,Northern Ireland,DeathsByDate,15
27/11/2020,Wales,DeathsByDate,27
27/11/2020,Scotland,DeathsByDate,30
27/11/2020,England,DeathsByDate,387
28/11/2020,England,DeathsByDate,389
28/11/2020,Northern Ireland,DeathsByDate,14
28/11/2020,Wales,DeathsByDate,38
28/11/2020,Scotland,DeathsByDate,43
29/11/2020,Scotland,DeathsByDate,31
29/11/2020,Wales,DeathsByDate,35
29/11/2020,England,DeathsByDate,423
29/11/2020,Northern Ireland,DeathsByDate,12
30/11/2020,Northern Ireland,DeathsByDate,15
30/11/2020,England,DeathsByDate,385
30/11/2020,Scotland,DeathsByDate,41
30/11/2020,Wales,DeathsByDate,24
01/12/2020,England,DeathsByDate,359
01/12/2020,Scotland,DeathsByDate,28
01/12/2020,Wales,DeathsByDate,26
01/12/2020,Northern Ireland,DeathsByDate,9
02/12/2020,Northern Ireland,DeathsByDate,12
02/12/2020,England,DeathsByDate,348
02/12/2020,Scotland,DeathsByDate,26
02/12/2020,Wales,DeathsByDate,28
03/12/2020,Scotland,DeathsByDate,40
03/12/2020,Wales,DeathsByDate,42
03/12/2020,England,DeathsByDate,410
03/12/2020,Northern Ireland,DeathsByDate,11
04/12/2020,Northern Ireland,DeathsByDate,11
04/12/2020,England,DeathsByDate,420
04/12/2020,Scotland,DeathsByDate,33
04/12/2020,Wales,DeathsByDate,34
05/12/2020,England,DeathsByDate,345
05/12/2020,Scotland,DeathsByDate,21
05/12/2020,Wales,DeathsByDate,27
05/12/2020,Northern Ireland,DeathsByDate,14
06/12/2020,Northern Ireland,DeathsByDate,15
06/12/2020,Scotland,DeathsByDate,29
06/12/2020,England,DeathsByDate,363
06/12/2020,Wales,DeathsByDate,29
07/12/2020,Wales,DeathsByDate,34
07/12/2020,England,DeathsByDate,379
07/12/2020,Scotland,DeathsByDate,34
07/12/2020,Northern Ireland,DeathsByDate,19
08/12/2020,Northern Ireland,DeathsByDate,10
08/12/2020,Wales,DeathsByDate,31
08/12/2020,England,DeathsByDate,398
08/12/2020,Scotland,DeathsByDate,33
09/12/2020,England,DeathsByDate,381
09/12/2020,Wales,DeathsByDate,29
09/12/2020,Scotland,DeathsByDate,27
09/12/2020,Northern Ireland,DeathsByDate,11
10/12/2020,Northern Ireland,DeathsByDate,16
10/12/2020,Wales,DeathsByDate,41
10/12/2020,Scotland,DeathsByDate,32
10/12/2020,England,DeathsByDate,407
11/12/2020,England,DeathsByDate,424
11/12/2020,Scotland,DeathsByDate,23
11/12/2020,Wales,DeathsByDate,30
11/12/2020,Northern Ireland,DeathsByDate,14
12/12/2020,Northern Ireland,DeathsByDate,8
12/12/2020,Scotland,DeathsByDate,26
12/12/2020,England,DeathsByDate,411
12/12/2020,Wales,DeathsByDate,43
13/12/2020,Wales,DeathsByDate,32
13/12/2020,Scotland,DeathsByDate,26
13/12/2020,England,DeathsByDate,410
13/12/2020,Northern Ireland,DeathsByDate,12
14/12/2020,Northern Ireland,DeathsByDate,11
14/12/2020,England,DeathsByDate,422
14/12/2020,Scotland,DeathsByDate,38
14/12/2020,Wales,DeathsByDate,35
15/12/2020,Scotland,DeathsByDate,38
15/12/2020,England,DeathsByDate,408
15/12/2020,Wales,DeathsByDate,51
15/12/2020,Northern Ireland,DeathsByDate,9
16/12/2020,Northern Ireland,DeathsByDate,14
16/12/2020,Wales,DeathsByDate,50
16/12/2020,England,DeathsByDate,386
16/12/2020,Scotland,DeathsByDate,34
17/12/2020,Wales,DeathsByDate,50
17/12/2020,England,DeathsByDate,463
17/12/2020,Scotland,DeathsByDate,39
17/12/2020,Northern Ireland,DeathsByDate,15
18/12/2020,Northern Ireland,DeathsByDate,17
18/12/2020,England,DeathsByDate,478
18/12/2020,Scotland,DeathsByDate,25
18/12/2020,Wales,DeathsByDate,66
19/12/2020,Scotland,DeathsByDate,31
19/12/2020,Wales,DeathsByDate,44
19/12/2020,England,DeathsByDate,457
19/12/2020,Northern Ireland,DeathsByDate,16
20/12/2020,Northern Ireland,DeathsByDate,20
20/12/2020,Wales,DeathsByDate,43
20/12/2020,Scotland,DeathsByDate,32
20/12/2020,England,DeathsByDate,455
21/12/2020,Scotland,DeathsByDate,30
21/12/2020,Wales,DeathsByDate,43
21/12/2020,England,DeathsByDate,506
21/12/2020,Northern Ireland,DeathsByDate,22
22/12/2020,Northern Ireland,DeathsByDate,13
22/12/2020,England,DeathsByDate,539
22/12/2020,Wales,DeathsByDate,45
22/12/2020,Scotland,DeathsByDate,31
23/12/2020,England,DeathsByDate,519
23/12/2020,Wales,DeathsByDate,51
23/12/2020,Scotland,DeathsByDate,36
23/12/2020,Northern Ireland,DeathsByDate,23
24/12/2020,Northern Ireland,DeathsByDate,17
24/12/2020,England,DeathsByDate,503
24/12/2020,Wales,DeathsByDate,54
24/12/2020,Scotland,DeathsByDate,42
25/12/2020,Scotland,DeathsByDate,42
25/12/2020,England,DeathsByDate,558
25/12/2020,Wales,DeathsByDate,45
25/12/2020,Northern Ireland,DeathsByDate,10
26/12/2020,Northern Ireland,DeathsByDate,14
26/12/2020,England,DeathsByDate,593
26/12/2020,Scotland,DeathsByDate,35
26/12/2020,Wales,DeathsByDate,49
27/12/2020,England,DeathsByDate,612
27/12/2020,Scotland,DeathsByDate,41
27/12/2020,Wales,DeathsByDate,48
