Date,Nation,Metric,Cases
12/06/2021,Wales,CumCasesByDate,213642
12/06/2021,England,CumCasesByDate,3975399
12/06/2021,Scotland,CumCasesByDate,245744
13/06/2021,Scotland,CumCasesByDate,246780
13/06/2021,Northern Ireland,CumCasesByDate,123779
13/06/2021,England,CumCasesByDate,3981497
13/06/2021,Wales,CumCasesByDate,213757
14/06/2021,England,CumCasesByDate,3988008
14/06/2021,Wales,CumCasesByDate,214004
14/06/2021,Scotland,CumCasesByDate,247541
14/06/2021,Northern Ireland,CumCasesByDate,123866
15/06/2021,Northern Ireland,CumCasesByDate,123981
15/06/2021,England,CumCasesByDate,3994408
15/06/2021,Wales,CumCasesByDate,214102
15/06/2021,Scotland,CumCasesByDate,248515
16/06/2021,Scotland,CumCasesByDate,249644
16/06/2021,Northern Ireland,CumCasesByDate,124124
16/06/2021,England,CumCasesByDate,4001803
16/06/2021,Wales,CumCasesByDate,214243
17/06/2021,Wales,CumCasesByDate,214382
17/06/2021,England,CumCasesByDate,4010977
17/06/2021,Scotland,CumCasesByDate,250961
17/06/2021,Northern Ireland,CumCasesByDate,124303
18/06/2021,Northern Ireland,CumCasesByDate,124481
18/06/2021,Wales,CumCasesByDate,214545
18/06/2021,England,CumCasesByDate,4019956
18/06/2021,Scotland,CumCasesByDate,251911
19/06/2021,Scotland,CumCasesByDate,253120
19/06/2021,Northern Ireland,CumCasesByDate,124639
19/06/2021,Wales,CumCasesByDate,214545
19/06/2021,England,CumCasesByDate,4028664
20/06/2021,England,CumCasesByDate,4036230
20/06/2021,Wales,CumCasesByDate,214721
20/06/2021,Scotland,CumCasesByDate,254325
20/06/2021,Northern Ireland,CumCasesByDate,124764
21/06/2021,Northern Ireland,CumCasesByDate,124897
21/06/2021,Wales,CumCasesByDate,215205
21/06/2021,England,CumCasesByDate,4044830
21/06/2021,Scotland,CumCasesByDate,255575
22/06/2021,Scotland,CumCasesByDate,257742
22/06/2021,Northern Ireland,CumCasesByDate,125084
22/06/2021,England,CumCasesByDate,4053782
22/06/2021,Wales,CumCasesByDate,215380
23/06/2021,England,CumCasesByDate,4066294
23/06/2021,Wales,CumCasesByDate,215593
23/06/2021,Scotland,CumCasesByDate,260711
23/06/2021,Northern Ireland,CumCasesByDate,125272
24/06/2021,Northern Ireland,CumCasesByDate,125470
24/06/2021,Wales,CumCasesByDate,216030
24/06/2021,England,CumCasesByDate,4079362
24/06/2021,Scotland,CumCasesByDate,263710
25/06/2021,Scotland,CumCasesByDate,265457
25/06/2021,Northern Ireland,CumCasesByDate,125699
25/06/2021,Wales,CumCasesByDate,216366
25/06/2021,England,CumCasesByDate,4092346
26/06/2021,Wales,CumCasesByDate,216366
26/06/2021,England,CumCasesByDate,4107155
26/06/2021,Scotland,CumCasesByDate,268293
26/06/2021,Northern Ireland,CumCasesByDate,125997
27/06/2021,Northern Ireland,CumCasesByDate,126258
27/06/2021,England,CumCasesByDate,4118462
27/06/2021,Wales,CumCasesByDate,216782
27/06/2021,Scotland,CumCasesByDate,270932
28/06/2021,Scotland,CumCasesByDate,274217
28/06/2021,Northern Ireland,CumCasesByDate,126469
28/06/2021,Wales,CumCasesByDate,217452
28/06/2021,England,CumCasesByDate,4136940
29/06/2021,Wales,CumCasesByDate,217732
29/06/2021,England,CumCasesByDate,4153487
29/06/2021,Scotland,CumCasesByDate,277335
29/06/2021,Northern Ireland,CumCasesByDate,126747
30/06/2021,Northern Ireland,CumCasesByDate,127122
30/06/2021,Wales,CumCasesByDate,218245
30/06/2021,England,CumCasesByDate,4174318
30/06/2021,Scotland,CumCasesByDate,281222
01/07/2021,Scotland,CumCasesByDate,285456
01/07/2021,Northern Ireland,CumCasesByDate,127448
01/07/2021,Wales,CumCasesByDate,218726
01/07/2021,England,CumCasesByDate,4196833
02/07/2021,England,CumCasesByDate,4218807
02/07/2021,Wales,CumCasesByDate,219296
02/07/2021,Scotland,CumCasesByDate,289279
02/07/2021,Northern Ireland,CumCasesByDate,127787
03/07/2021,Northern Ireland,CumCasesByDate,128247
03/07/2021,England,CumCasesByDate,4239686
03/07/2021,Wales,CumCasesByDate,219296
03/07/2021,Scotland,CumCasesByDate,292387
04/07/2021,Scotland,CumCasesByDate,295113
04/07/2021,Northern Ireland,CumCasesByDate,128780
04/07/2021,Wales,CumCasesByDate,219831
04/07/2021,England,CumCasesByDate,4259710
05/07/2021,Wales,CumCasesByDate,221087
05/07/2021,England,CumCasesByDate,4282762
05/07/2021,Scotland,CumCasesByDate,297485
05/07/2021,Northern Ireland,CumCasesByDate,129200
06/07/2021,Northern Ireland,CumCasesByDate,129617
06/07/2021,England,CumCasesByDate,4307618
06/07/2021,Wales,CumCasesByDate,221785
06/07/2021,Scotland,CumCasesByDate,299848
07/07/2021,Scotland,CumCasesByDate,303647
07/07/2021,Northern Ireland,CumCasesByDate,130187
07/07/2021,Wales,CumCasesByDate,222448
07/07/2021,England,CumCasesByDate,4334634
08/07/2021,England,CumCasesByDate,4362481
08/07/2021,Wales,CumCasesByDate,223149
08/07/2021,Scotland,CumCasesByDate,306449
08/07/2021,Northern Ireland,CumCasesByDate,130814
09/07/2021,Northern Ireland,CumCasesByDate,131419
09/07/2021,England,CumCasesByDate,4393205
09/07/2021,Wales,CumCasesByDate,223804
09/07/2021,Scotland,CumCasesByDate,309665
10/07/2021,Scotland,CumCasesByDate,311855
10/07/2021,Northern Ireland,CumCasesByDate,131864
10/07/2021,Wales,CumCasesByDate,223804
10/07/2021,England,CumCasesByDate,4422370
11/07/2021,Wales,CumCasesByDate,224501
11/07/2021,England,CumCasesByDate,4450372
11/07/2021,Scotland,CumCasesByDate,313903
11/07/2021,Northern Ireland,CumCasesByDate,132469
12/07/2021,Northern Ireland,CumCasesByDate,132997
12/07/2021,England,CumCasesByDate,4480518
12/07/2021,Wales,CumCasesByDate,225691
12/07/2021,Scotland,CumCasesByDate,316037
13/07/2021,Scotland,CumCasesByDate,318566
13/07/2021,Northern Ireland,CumCasesByDate,133508
13/07/2021,England,CumCasesByDate,4512957
13/07/2021,Wales,CumCasesByDate,226428
14/07/2021,England,CumCasesByDate,4550298
14/07/2021,Wales,CumCasesByDate,227563
14/07/2021,Scotland,CumCasesByDate,321202
14/07/2021,Northern Ireland,CumCasesByDate,134144
15/07/2021,Northern Ireland,CumCasesByDate,135227
15/07/2021,Wales,CumCasesByDate,228424
15/07/2021,England,CumCasesByDate,4594159
15/07/2021,Scotland,CumCasesByDate,323288
16/07/2021,Scotland,CumCasesByDate,325335
16/07/2021,Northern Ireland,CumCasesByDate,136607
16/07/2021,Wales,CumCasesByDate,229507
16/07/2021,England,CumCasesByDate,4640922
17/07/2021,Wales,CumCasesByDate,229507
17/07/2021,England,CumCasesByDate,4691172
17/07/2021,Scotland,CumCasesByDate,327652
17/07/2021,Northern Ireland,CumCasesByDate,138009
18/07/2021,Northern Ireland,CumCasesByDate,138546
18/07/2021,England,CumCasesByDate,4735387
18/07/2021,Wales,CumCasesByDate,230619
18/07/2021,Scotland,CumCasesByDate,329387
19/07/2021,Scotland,CumCasesByDate,330851
19/07/2021,Northern Ireland,CumCasesByDate,140322
19/07/2021,Wales,CumCasesByDate,232672
19/07/2021,England,CumCasesByDate,4769632
20/07/2021,England,CumCasesByDate,4812460
20/07/2021,Wales,CumCasesByDate,233227
20/07/2021,Scotland,CumCasesByDate,332455
20/07/2021,Northern Ireland,CumCasesByDate,141460
21/07/2021,Northern Ireland,CumCasesByDate,143433
21/07/2021,Wales,CumCasesByDate,234168
21/07/2021,England,CumCasesByDate,4851264
21/07/2021,Scotland,CumCasesByDate,334141
22/07/2021,Scotland,CumCasesByDate,335966
22/07/2021,Northern Ireland,CumCasesByDate,144863
22/07/2021,Wales,CumCasesByDate,234880
22/07/2021,England,CumCasesByDate,4886612
23/07/2021,Wales,CumCasesByDate,235635
23/07/2021,England,CumCasesByDate,4918669
23/07/2021,Scotland,CumCasesByDate,337471
23/07/2021,Northern Ireland,CumCasesByDate,146200
24/07/2021,Northern Ireland,CumCasesByDate,147720
24/07/2021,England,CumCasesByDate,4947127
24/07/2021,Wales,CumCasesByDate,235635
24/07/2021,Scotland,CumCasesByDate,338778
25/07/2021,Scotland,CumCasesByDate,340015
25/07/2021,Northern Ireland,CumCasesByDate,148984
25/07/2021,England,CumCasesByDate,4972040
25/07/2021,Wales,CumCasesByDate,236873
26/07/2021,Wales,CumCasesByDate,238003
26/07/2021,England,CumCasesByDate,4993657
26/07/2021,Scotland,CumCasesByDate,341015
26/07/2021,Northern Ireland,CumCasesByDate,149623
27/07/2021,Northern Ireland,CumCasesByDate,151096
27/07/2021,Wales,CumCasesByDate,238707
27/07/2021,England,CumCasesByDate,5013664
27/07/2021,Scotland,CumCasesByDate,342059
28/07/2021,Scotland,CumCasesByDate,341307
28/07/2021,Northern Ireland,CumCasesByDate,152696
28/07/2021,Wales,CumCasesByDate,239295
28/07/2021,England,CumCasesByDate,5037630
29/07/2021,England,CumCasesByDate,5064671
29/07/2021,Wales,CumCasesByDate,240019
29/07/2021,Scotland,CumCasesByDate,342704
29/07/2021,Northern Ireland,CumCasesByDate,154167
30/07/2021,Northern Ireland,CumCasesByDate,155268
30/07/2021,Wales,CumCasesByDate,240843
30/07/2021,England,CumCasesByDate,5090505
30/07/2021,Scotland,CumCasesByDate,344158
31/07/2021,Scotland,CumCasesByDate,345176
31/07/2021,Northern Ireland,CumCasesByDate,156445
31/07/2021,England,CumCasesByDate,5114064
31/07/2021,Wales,CumCasesByDate,240843
01/08/2021,Wales,CumCasesByDate,241562
01/08/2021,England,CumCasesByDate,5135378
01/08/2021,Scotland,CumCasesByDate,346210
01/08/2021,Northern Ireland,CumCasesByDate,157517
02/08/2021,Northern Ireland,CumCasesByDate,158389
02/08/2021,England,CumCasesByDate,5154292
02/08/2021,Wales,CumCasesByDate,242668
02/08/2021,Scotland,CumCasesByDate,347005
03/08/2021,Scotland,CumCasesByDate,348018
03/08/2021,Northern Ireland,CumCasesByDate,159471
03/08/2021,England,CumCasesByDate,5173082
03/08/2021,Wales,CumCasesByDate,243249
04/08/2021,Wales,CumCasesByDate,243857
04/08/2021,England,CumCasesByDate,5199102
04/08/2021,Scotland,CumCasesByDate,349286
04/08/2021,Northern Ireland,CumCasesByDate,160511
05/08/2021,Northern Ireland,CumCasesByDate,162152
05/08/2021,Wales,CumCasesByDate,244538
05/08/2021,England,CumCasesByDate,5225224
05/08/2021,Scotland,CumCasesByDate,350667
06/08/2021,Scotland,CumCasesByDate,351915
06/08/2021,Northern Ireland,CumCasesByDate,163586
06/08/2021,England,CumCasesByDate,5253181
06/08/2021,Wales,CumCasesByDate,245341
07/08/2021,Wales,CumCasesByDate,245341
07/08/2021,England,CumCasesByDate,5278675
07/08/2021,Scotland,CumCasesByDate,353301
07/08/2021,Northern Ireland,CumCasesByDate,164935
08/08/2021,Northern Ireland,CumCasesByDate,166064
08/08/2021,Wales,CumCasesByDate,246205
08/08/2021,England,CumCasesByDate,5302555
08/08/2021,Scotland,CumCasesByDate,354538
09/08/2021,Scotland,CumCasesByDate,355388
09/08/2021,Northern Ireland,CumCasesByDate,167095
09/08/2021,Wales,CumCasesByDate,247569
09/08/2021,England,CumCasesByDate,5324191
10/08/2021,England,CumCasesByDate,5344609
10/08/2021,Wales,CumCasesByDate,248112
10/08/2021,Scotland,CumCasesByDate,356419
10/08/2021,Northern Ireland,CumCasesByDate,168400
11/08/2021,Northern Ireland,CumCasesByDate,169867
11/08/2021,England,CumCasesByDate,5370904
11/08/2021,Wales,CumCasesByDate,248112
11/08/2021,Scotland,CumCasesByDate,357917
12/08/2021,Scotland,CumCasesByDate,359442
12/08/2021,Northern Ireland,CumCasesByDate,171477
12/08/2021,England,CumCasesByDate,5398629
12/08/2021,Wales,CumCasesByDate,249958
13/08/2021,Wales,CumCasesByDate,251048
13/08/2021,England,CumCasesByDate,5426971
13/08/2021,Scotland,CumCasesByDate,360983
13/08/2021,Northern Ireland,CumCasesByDate,172866
14/08/2021,Northern Ireland,CumCasesByDate,174303
14/08/2021,England,CumCasesByDate,5453294
14/08/2021,Wales,CumCasesByDate,251048
14/08/2021,Scotland,CumCasesByDate,362366
15/08/2021,Scotland,CumCasesByDate,363860
15/08/2021,Northern Ireland,CumCasesByDate,175597
15/08/2021,Wales,CumCasesByDate,252147
15/08/2021,England,CumCasesByDate,5475833
16/08/2021,England,CumCasesByDate,5498742
16/08/2021,Wales,CumCasesByDate,254541
16/08/2021,Scotland,CumCasesByDate,365427
16/08/2021,Northern Ireland,CumCasesByDate,176903
17/08/2021,Northern Ireland,CumCasesByDate,178467
17/08/2021,Wales,CumCasesByDate,255302
17/08/2021,England,CumCasesByDate,5521231
17/08/2021,Scotland,CumCasesByDate,367241
18/08/2021,Scotland,CumCasesByDate,369779
18/08/2021,Northern Ireland,CumCasesByDate,179812
18/08/2021,Wales,CumCasesByDate,256675
18/08/2021,England,CumCasesByDate,5549621
19/08/2021,England,CumCasesByDate,5579087
19/08/2021,Wales,CumCasesByDate,258155
19/08/2021,Scotland,CumCasesByDate,373143
19/08/2021,Northern Ireland,CumCasesByDate,181775
20/08/2021,Northern Ireland,CumCasesByDate,184172
20/08/2021,Wales,CumCasesByDate,259883
20/08/2021,England,CumCasesByDate,5608339
20/08/2021,Scotland,CumCasesByDate,376753
21/08/2021,Scotland,CumCasesByDate,380217
21/08/2021,Northern Ireland,CumCasesByDate,185784
21/08/2021,England,CumCasesByDate,5635046
21/08/2021,Wales,CumCasesByDate,259883
22/08/2021,England,CumCasesByDate,5660725
22/08/2021,Wales,CumCasesByDate,261509
22/08/2021,Scotland,CumCasesByDate,383403
22/08/2021,Northern Ireland,CumCasesByDate,187269
23/08/2021,Northern Ireland,CumCasesByDate,188589
23/08/2021,Wales,CumCasesByDate,264756
23/08/2021,England,CumCasesByDate,5684645
23/08/2021,Scotland,CumCasesByDate,386591
24/08/2021,Scotland,CumCasesByDate,390908
24/08/2021,Northern Ireland,CumCasesByDate,190237
24/08/2021,England,CumCasesByDate,5707906
24/08/2021,Wales,CumCasesByDate,266149
25/08/2021,England,CumCasesByDate,5734967
25/08/2021,Wales,CumCasesByDate,267854
25/08/2021,Scotland,CumCasesByDate,395918
25/08/2021,Northern Ireland,CumCasesByDate,192008
26/08/2021,Northern Ireland,CumCasesByDate,193558
26/08/2021,Wales,CumCasesByDate,270243
26/08/2021,England,CumCasesByDate,5764066
26/08/2021,Scotland,CumCasesByDate,400842
27/08/2021,Scotland,CumCasesByDate,407660
27/08/2021,Northern Ireland,CumCasesByDate,195433
27/08/2021,England,CumCasesByDate,5791272
27/08/2021,Wales,CumCasesByDate,272034
28/08/2021,England,CumCasesByDate,5816071
28/08/2021,Wales,CumCasesByDate,272034
28/08/2021,Scotland,CumCasesByDate,413518
28/08/2021,Northern Ireland,CumCasesByDate,196863
29/08/2021,Northern Ireland,CumCasesByDate,198088
29/08/2021,Wales,CumCasesByDate,274390
29/08/2021,England,CumCasesByDate,5838323
29/08/2021,Scotland,CumCasesByDate,420622
30/08/2021,Scotland,CumCasesByDate,424508
30/08/2021,Northern Ireland,CumCasesByDate,199347
30/08/2021,Wales,CumCasesByDate,274390
30/08/2021,England,CumCasesByDate,5859405
31/08/2021,England,CumCasesByDate,5880134
31/08/2021,Wales,CumCasesByDate,278262
31/08/2021,Scotland,CumCasesByDate,430525
31/08/2021,Northern Ireland,CumCasesByDate,200660
01/09/2021,Northern Ireland,CumCasesByDate,202132
01/09/2021,England,CumCasesByDate,5904664
01/09/2021,Wales,CumCasesByDate,281590
01/09/2021,Scotland,CumCasesByDate,436688
02/09/2021,Scotland,CumCasesByDate,443080
02/09/2021,Northern Ireland,CumCasesByDate,202925
02/09/2021,England,CumCasesByDate,5933034
02/09/2021,Wales,CumCasesByDate,283865
03/09/2021,England,CumCasesByDate,5964760
03/09/2021,Wales,CumCasesByDate,286256
03/09/2021,Scotland,CumCasesByDate,449780
03/09/2021,Northern Ireland,CumCasesByDate,204173
04/09/2021,Northern Ireland,CumCasesByDate,205985
04/09/2021,Wales,CumCasesByDate,286256
04/09/2021,England,CumCasesByDate,5993444
04/09/2021,Scotland,CumCasesByDate,455926
05/09/2021,Scotland,CumCasesByDate,462288
05/09/2021,Northern Ireland,CumCasesByDate,207217
05/09/2021,Wales,CumCasesByDate,288645
05/09/2021,England,CumCasesByDate,6019976
06/09/2021,England,CumCasesByDate,6046799
06/09/2021,Wales,CumCasesByDate,293806
06/09/2021,Scotland,CumCasesByDate,469341
06/09/2021,Northern Ireland,CumCasesByDate,208981
07/09/2021,Northern Ireland,CumCasesByDate,210729
07/09/2021,Wales,CumCasesByDate,296310
07/09/2021,England,CumCasesByDate,6074040
07/09/2021,Scotland,CumCasesByDate,475027
08/09/2021,Scotland,CumCasesByDate,480824
08/09/2021,Northern Ireland,CumCasesByDate,211939
08/09/2021,Wales,CumCasesByDate,298979
08/09/2021,England,CumCasesByDate,6102850
09/09/2021,England,CumCasesByDate,6129372
09/09/2021,Wales,CumCasesByDate,301276
09/09/2021,Scotland,CumCasesByDate,487654
09/09/2021,Northern Ireland,CumCasesByDate,213770
10/09/2021,Northern Ireland,CumCasesByDate,215457
10/09/2021,England,CumCasesByDate,6155149
10/09/2021,Wales,CumCasesByDate,303743
10/09/2021,Scotland,CumCasesByDate,494457
11/09/2021,Scotland,CumCasesByDate,498745
11/09/2021,Northern Ireland,CumCasesByDate,216881
11/09/2021,England,CumCasesByDate,6178293
11/09/2021,Wales,CumCasesByDate,303743
12/09/2021,Wales,CumCasesByDate,306060
12/09/2021,England,CumCasesByDate,6197654
12/09/2021,Scotland,CumCasesByDate,504650
12/09/2021,Northern Ireland,CumCasesByDate,217912
13/09/2021,Northern Ireland,CumCasesByDate,219111
13/09/2021,Wales,CumCasesByDate,310368
13/09/2021,England,CumCasesByDate,6218198
13/09/2021,Scotland,CumCasesByDate,508882
14/09/2021,Scotland,CumCasesByDate,512312
14/09/2021,Northern Ireland,CumCasesByDate,220701
14/09/2021,England,CumCasesByDate,6237505
14/09/2021,Wales,CumCasesByDate,312292
15/09/2021,England,CumCasesByDate,6258872
15/09/2021,Wales,CumCasesByDate,314590
15/09/2021,Scotland,CumCasesByDate,517216
15/09/2021,Northern Ireland,CumCasesByDate,222005
16/09/2021,Northern Ireland,CumCasesByDate,223076
16/09/2021,England,CumCasesByDate,6281236
16/09/2021,Wales,CumCasesByDate,317481
16/09/2021,Scotland,CumCasesByDate,517216
17/09/2021,Scotland,CumCasesByDate,523095
17/09/2021,Northern Ireland,CumCasesByDate,224315
17/09/2021,Wales,CumCasesByDate,320099
17/09/2021,England,CumCasesByDate,6303792
18/09/2021,England,CumCasesByDate,6326046
18/09/2021,Wales,CumCasesByDate,320099
18/09/2021,Scotland,CumCasesByDate,529207
18/09/2021,Northern Ireland,CumCasesByDate,225387
19/09/2021,Northern Ireland,CumCasesByDate,226276
19/09/2021,Wales,CumCasesByDate,322816
19/09/2021,England,CumCasesByDate,6347616
19/09/2021,Scotland,CumCasesByDate,533038
20/09/2021,Scotland,CumCasesByDate,535955
20/09/2021,Northern Ireland,CumCasesByDate,227296
20/09/2021,Wales,CumCasesByDate,328074
20/09/2021,England,CumCasesByDate,6374123
21/09/2021,England,CumCasesByDate,6398633
21/09/2021,Wales,CumCasesByDate,330650
21/09/2021,Scotland,CumCasesByDate,538819
21/09/2021,Northern Ireland,CumCasesByDate,228441
22/09/2021,Northern Ireland,CumCasesByDate,229501
22/09/2021,England,CumCasesByDate,6425056
22/09/2021,Wales,CumCasesByDate,333135
22/09/2021,Scotland,CumCasesByDate,542411
23/09/2021,Scotland,CumCasesByDate,546426
23/09/2021,Northern Ireland,CumCasesByDate,230666
23/09/2021,England,CumCasesByDate,6453164
23/09/2021,Wales,CumCasesByDate,335611
24/09/2021,Wales,CumCasesByDate,338338
24/09/2021,England,CumCasesByDate,6481363
24/09/2021,Scotland,CumCasesByDate,550090
24/09/2021,Northern Ireland,CumCasesByDate,231696
25/09/2021,Northern Ireland,CumCasesByDate,232816
25/09/2021,England,CumCasesByDate,6507849
25/09/2021,Wales,CumCasesByDate,338338
25/09/2021,Scotland,CumCasesByDate,553350
26/09/2021,Scotland,CumCasesByDate,555906
26/09/2021,Northern Ireland,CumCasesByDate,233836
26/09/2021,England,CumCasesByDate,6532847
26/09/2021,Wales,CumCasesByDate,341641
27/09/2021,England,CumCasesByDate,6561706
27/09/2021,Wales,CumCasesByDate,347300
27/09/2021,Scotland,CumCasesByDate,557970
27/09/2021,Northern Ireland,CumCasesByDate,234739
28/09/2021,Northern Ireland,CumCasesByDate,235817
28/09/2021,Wales,CumCasesByDate,349570
28/09/2021,England,CumCasesByDate,6590514
28/09/2021,Scotland,CumCasesByDate,560334
29/09/2021,Scotland,CumCasesByDate,563326
